occurences,sentiment,ticker,company,date,positive,negative,neutral,pos_pct_chg
6, 3   2   1 ,MSFT,Microsoft CorporationTechnology,2021-02-02 06:44:26,3,2,1,
5, 1   0   4 ,SJW,SJW GroupPublic Utilities,2021-02-02 06:44:26,1,0,4,
5, 3   0   2 ,MAN,ManpowerGroupTechnology,2021-02-02 06:44:26,3,0,2,
5, 4   0   1 ,NIO,NIO Inc.Capital Goods,2021-02-02 06:44:26,4,0,1,
5, 3   0   2 ,BOOM,DMC Global Inc.Capital Goods,2021-02-02 06:44:26,3,0,2,
5, 3   2   0 ,WELL,Welltower Inc.Consumer Services,2021-02-02 06:44:26,3,2,0,
5, 2   2   1 ,MSM,"MSC Industrial Direct Company, Inc.Capital Goods",2021-02-02 06:44:26,2,2,1,
5, 1   1   3 ,NBA,New Beginnings Acquisition Corp.Finance,2021-02-02 06:44:26,1,1,3,
4, 3   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-02 06:44:26,3,1,0,
4, 2   1   1 ,ONTO,Onto Innovation Inc.Capital Goods,2021-02-02 06:44:26,2,1,1,
4, 4   0   0 ,QQQ,"Invesco QQQ Trust, Series 1n/a",2021-02-02 06:44:26,4,0,0,
4, 3   0   1 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-02-02 06:44:26,3,0,1,
4, 1   0   3 ,STEP,StepStone Group Inc.Finance,2021-02-02 06:44:26,1,0,3,
4, 4   0   0 ,SHIP,Seanergy Maritime Holdings CorpTransportation,2021-02-02 06:44:26,4,0,0,
4, 2   2   0 ,APHA,Aphria Inc.Consumer Durables,2021-02-02 06:44:26,2,2,0,
4, 2   0   2 ,HE,"Hawaiian Electric Industries, Inc.Public Utilities",2021-02-02 06:44:26,2,0,2,
4, 4   0   0 ,XOM,Exxon Mobil CorporationEnergy,2021-02-02 06:44:26,4,0,0,
4, 4   0   0 ,TWO,Two Harbors Investments CorpConsumer Services,2021-02-02 06:44:26,4,0,0,
4, 3   0   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-02 06:44:26,3,0,1,
4, 1   2   1 ,AME,"AMTEK, Inc.Capital Goods",2021-02-02 06:44:26,1,2,1,
4, 2   1   1 ,AG,First Majestic Silver Corp.Basic Industries,2021-02-02 06:44:26,2,1,1,
4, 2   2   0 ,RKT,"Rocket Companies, Inc.Finance",2021-02-02 06:44:26,2,2,0,
4, 3   1   0 ,FB,"Facebook, Inc.Technology",2021-02-02 06:44:26,3,1,0,
4, 2   1   1 ,AAL,"American Airlines Group, Inc.Transportation",2021-02-02 06:44:26,2,1,1,
3, 0   1   2 ,GL,Globe Life Inc.Finance,2021-02-02 06:44:26,0,1,2,
3, 0   2   1 ,FLY,Fly Leasing Limitedn/a,2021-02-02 06:44:26,0,2,1,
3, 1   0   2 ,GEVO,"Gevo, Inc.Basic Industries",2021-02-02 06:44:26,1,0,2,
3, 1   0   2 ,SRNE,"Sorrento Therapeutics, Inc.Health Care",2021-02-02 06:44:26,1,0,2,
3, 1   0   2 ,TSM,Taiwan Semiconductor Manufacturing Company Ltd.Technology,2021-02-02 06:44:26,1,0,2,
3, 1   1   1 ,PLUG,"Plug Power, Inc.Energy",2021-02-02 06:44:26,1,1,1,
3, 0   1   2 ,HEAR,Turtle Beach CorporationCapital Goods,2021-02-02 06:44:26,0,1,2,
3, 3   0   0 ,LMT,Lockheed Martin CorporationCapital Goods,2021-02-02 06:44:26,3,0,0,
3, 3   0   0 ,ZOM,Zomedica Corp.Health Care,2021-02-02 06:44:26,3,0,0,
3, 2   0   1 ,MVIS,"Microvision, Inc.Capital Goods",2021-02-02 06:44:26,2,0,1,
3, 1   1   1 ,CCL,Carnival CorporationConsumer Services,2021-02-02 06:44:26,1,1,1,
3, 0   2   1 ,VXRT,"Vaxart, Inc.Health Care",2021-02-02 06:44:26,0,2,1,
3, 0   2   1 ,SMH,VanEck Vectors Semiconductor ETFn/a,2021-02-02 06:44:26,0,2,1,
3, 2   1   0 ,PRPL,"Purple Innovation, Inc.Consumer Durables",2021-02-02 06:44:26,2,1,0,
3, 3   0   0 ,TURN,180 Degree Capital Corp.Finance,2021-02-02 06:44:26,3,0,0,
3, 2   0   1 ,PENN,"Penn National Gaming, Inc.Consumer Services",2021-02-02 06:44:26,2,0,1,
3, 2   1   0 ,NKLA,Nikola CorporationCapital Goods,2021-02-02 06:44:26,2,1,0,
3, 0   0   3 ,ET,Energy Transfer L.P.Public Utilities,2021-02-02 06:44:26,0,0,3,
3, 2   1   0 ,CASH,"Meta Financial Group, Inc.Finance",2021-02-02 06:44:26,2,1,0,
3, 1   1   1 ,NVAX,"Novavax, Inc.Health Care",2021-02-02 06:44:26,1,1,1,
3, 2   1   0 ,GOOG,Alphabet Inc.Technology,2021-02-02 06:44:26,2,1,0,
3, 2   1   0 ,CTRM,Castor Maritime Inc.Transportation,2021-02-02 06:44:26,2,1,0,
3, 1   1   1 ,GM,General Motors CompanyCapital Goods,2021-02-02 06:44:26,1,1,1,
3, 2   1   0 ,SNAP,Snap Inc.Technology,2021-02-02 06:44:26,2,1,0,
3, 2   0   1 ,SQ,"Square, Inc.Technology",2021-02-02 06:44:26,2,0,1,
3, 3   0   0 ,CRM,Salesforce.com IncTechnology,2021-02-02 06:44:26,3,0,0,
2077, 708   686   683 ,GME,Gamestop CorporationConsumer Services,2021-02-02 06:44:32,708,686,683,
1037, 501   323   213 ,AMC,"AMC Entertainment Holdings, Inc.Consumer Services",2021-02-02 06:44:32,501,323,213,
206, 99   43   64 ,BB,BlackBerry LimitedTechnology,2021-02-02 06:44:32,99,43,64,
182, 67   59   56 ,NOK,Nokia CorporationTechnology,2021-02-02 06:44:32,67,59,56,
45, 37   8   0 ,AMD,"Advanced Micro Devices, Inc.Technology",2021-02-02 06:44:32,37,8,0,
37, 29   5   3 ,SPCE,"Virgin Galactic Holdings, Inc.Consumer Services",2021-02-02 06:44:32,29,5,3,
36, 24   4   8 ,TSLA,"Tesla, Inc. Capital Goods",2021-02-02 06:44:32,24,4,8,
26, 13   4   9 ,PLTR,Palantir Technologies Inc.Technology,2021-02-02 06:44:32,13,4,9,
26, 19   4   3 ,AAPL,Apple Inc.Technology,2021-02-02 06:44:32,19,4,3,
25, 14   1   10 ,SNDL,Sundial Growers Inc.Consumer Durables,2021-02-02 06:44:32,14,1,10,
24, 6   3   15 ,TD,Toronto Dominion Bank (The)Finance,2021-02-02 06:44:32,6,3,15,
22, 7   13   2 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-02 06:44:32,7,13,2,
22, 11   4   7 ,AMZN,"Amazon.com, Inc.Consumer Services",2021-02-02 06:44:32,11,4,7,
18, 9   4   5 ,BABA,Alibaba Group Holding LimitedMiscellaneous,2021-02-02 06:44:32,9,4,5,
16, 3   10   3 ,SI,Silvergate Capital CorporationFinance,2021-02-02 06:44:32,3,10,3,
14, 3   0   11 ,TRUE,"TrueCar, Inc.Technology",2021-02-02 06:44:32,3,0,11,
14, 0   1   13 ,AI,C3.ai Inc.Technology,2021-02-02 06:44:32,0,1,13,
11, 8   2   1 ,CRSR,"Corsair Gaming, Inc.Technology",2021-02-02 06:44:32,8,2,1,
11, 3   0   8 ,TDA,"Telephone and Data Systems, Inc.Public Utilities",2021-02-02 06:44:32,3,0,8,
10, 4   5   1 ,TLRY,"Tilray, Inc.Consumer Durables",2021-02-02 06:44:32,4,5,1,
10, 5   2   3 ,SEE,Sealed Air CorporationBasic Industries,2021-02-02 06:44:32,5,2,3,
10, 7   2   1 ,CCIV,Churchill Capital Corp IVFinance,2021-02-02 06:44:32,7,2,1,
10, 6   0   4 ,NEW,Puxin LimitedConsumer Services,2021-02-02 06:44:32,6,0,4,
10, 3   5   2 ,PS,"Pluralsight, Inc.Technology",2021-02-02 06:44:32,3,5,2,
9, 6   1   2 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-02 06:44:32,6,1,2,
9, 9   0   0 ,CARE,"Carter Bankshares, Inc.n/a",2021-02-02 06:44:32,9,0,0,
9, 5   3   1 ,STAY,"Extended Stay America, Inc.Consumer Services",2021-02-02 06:44:32,5,3,1,
9, 5   0   4 ,AN,"AutoNation, Inc.Consumer Durables",2021-02-02 06:44:32,5,0,4,
8, 5   1   2 ,ICLN,iShares S&P Global Clean Energy Index Fundn/a,2021-02-02 06:44:32,5,1,2,
8, 1   2   5 ,OLD,The Long-Term Care ETFn/a,2021-02-02 06:44:32,1,2,5,
8, 1   6   1 ,EYES,"Second Sight Medical Products, Inc.Health Care",2021-02-02 06:44:32,1,6,1,
7, 3   0   4 ,TIGR,UP Fintech Holding LimitedFinance,2021-02-02 06:44:32,3,0,4,
7, 3   1   3 ,BBBY,Bed Bath & Beyond Inc.Consumer Services,2021-02-02 06:44:32,3,1,3,
7, 6   1   0 ,DKNG,DraftKings Inc.Consumer Services,2021-02-02 06:44:32,6,1,0,
6, 5   1   0 ,PFE,"Pfizer, Inc.Health Care",2021-02-02 06:44:32,5,1,0,
6, 2   1   3 ,TV,Grupo Televisa S.A.Consumer Services,2021-02-02 06:44:32,2,1,3,
6, 2   3   1 ,BP,BP p.l.c.Energy,2021-02-02 06:44:32,2,3,1,
6, 4   1   1 ,RIDE,Lordstown Motors Corp.Capital Goods,2021-02-02 06:44:32,4,1,1,
6, 1   3   2 ,EVER,"EverQuote, Inc.Technology",2021-02-02 06:44:32,1,3,2,
6, 4   2   0 ,HUGE,FSD Pharma Inc.Health Care,2021-02-02 06:44:32,4,2,0,
6, 5   0   1 ,UPS,"United Parcel Service, Inc.Transportation",2021-02-02 06:44:32,5,0,1,
6, 3   0   3 ,INO,"Inovio Pharmaceuticals, Inc.Health Care",2021-02-02 06:44:32,3,0,3,
6, 4   1   1 ,FUBO,fuboTV Inc.Consumer Services,2021-02-02 06:44:32,4,1,1,
6, 3   1   2 ,SOL,Renesola Ltd.Technology,2021-02-02 06:44:32,3,1,2,
6, 3   2   1 ,MSFT,Microsoft CorporationTechnology,2021-02-02 06:44:32,3,2,1,
5, 1   0   4 ,SJW,SJW GroupPublic Utilities,2021-02-02 06:44:32,1,0,4,
5, 3   0   2 ,MAN,ManpowerGroupTechnology,2021-02-02 06:44:32,3,0,2,
5, 4   0   1 ,NIO,NIO Inc.Capital Goods,2021-02-02 06:44:32,4,0,1,
5, 3   0   2 ,BOOM,DMC Global Inc.Capital Goods,2021-02-02 06:44:32,3,0,2,
5, 3   2   0 ,WELL,Welltower Inc.Consumer Services,2021-02-02 06:44:32,3,2,0,
5, 2   2   1 ,MSM,"MSC Industrial Direct Company, Inc.Capital Goods",2021-02-02 06:44:32,2,2,1,
5, 1   1   3 ,NBA,New Beginnings Acquisition Corp.Finance,2021-02-02 06:44:32,1,1,3,
4, 3   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-02 06:44:32,3,1,0,
4, 2   1   1 ,ONTO,Onto Innovation Inc.Capital Goods,2021-02-02 06:44:32,2,1,1,
4, 4   0   0 ,QQQ,"Invesco QQQ Trust, Series 1n/a",2021-02-02 06:44:32,4,0,0,
4, 3   0   1 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-02-02 06:44:32,3,0,1,
4, 1   0   3 ,STEP,StepStone Group Inc.Finance,2021-02-02 06:44:32,1,0,3,
4, 4   0   0 ,SHIP,Seanergy Maritime Holdings CorpTransportation,2021-02-02 06:44:32,4,0,0,
4, 2   2   0 ,APHA,Aphria Inc.Consumer Durables,2021-02-02 06:44:32,2,2,0,
4, 2   0   2 ,HE,"Hawaiian Electric Industries, Inc.Public Utilities",2021-02-02 06:44:32,2,0,2,
4, 4   0   0 ,XOM,Exxon Mobil CorporationEnergy,2021-02-02 06:44:32,4,0,0,
4, 4   0   0 ,TWO,Two Harbors Investments CorpConsumer Services,2021-02-02 06:44:32,4,0,0,
4, 3   0   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-02 06:44:32,3,0,1,
4, 1   2   1 ,AME,"AMTEK, Inc.Capital Goods",2021-02-02 06:44:32,1,2,1,
4, 2   1   1 ,AG,First Majestic Silver Corp.Basic Industries,2021-02-02 06:44:32,2,1,1,
4, 2   2   0 ,RKT,"Rocket Companies, Inc.Finance",2021-02-02 06:44:32,2,2,0,
4, 3   1   0 ,FB,"Facebook, Inc.Technology",2021-02-02 06:44:32,3,1,0,
4, 2   1   1 ,AAL,"American Airlines Group, Inc.Transportation",2021-02-02 06:44:32,2,1,1,
3, 0   1   2 ,GL,Globe Life Inc.Finance,2021-02-02 06:44:32,0,1,2,
3, 0   2   1 ,FLY,Fly Leasing Limitedn/a,2021-02-02 06:44:32,0,2,1,
3, 1   0   2 ,GEVO,"Gevo, Inc.Basic Industries",2021-02-02 06:44:32,1,0,2,
3, 1   0   2 ,SRNE,"Sorrento Therapeutics, Inc.Health Care",2021-02-02 06:44:32,1,0,2,
3, 1   0   2 ,TSM,Taiwan Semiconductor Manufacturing Company Ltd.Technology,2021-02-02 06:44:32,1,0,2,
3, 1   1   1 ,PLUG,"Plug Power, Inc.Energy",2021-02-02 06:44:32,1,1,1,
3, 0   1   2 ,HEAR,Turtle Beach CorporationCapital Goods,2021-02-02 06:44:32,0,1,2,
3, 3   0   0 ,LMT,Lockheed Martin CorporationCapital Goods,2021-02-02 06:44:32,3,0,0,
3, 3   0   0 ,ZOM,Zomedica Corp.Health Care,2021-02-02 06:44:32,3,0,0,
3, 2   0   1 ,MVIS,"Microvision, Inc.Capital Goods",2021-02-02 06:44:32,2,0,1,
3, 1   1   1 ,CCL,Carnival CorporationConsumer Services,2021-02-02 06:44:32,1,1,1,
3, 0   2   1 ,VXRT,"Vaxart, Inc.Health Care",2021-02-02 06:44:32,0,2,1,
3, 0   2   1 ,SMH,VanEck Vectors Semiconductor ETFn/a,2021-02-02 06:44:32,0,2,1,
3, 2   1   0 ,PRPL,"Purple Innovation, Inc.Consumer Durables",2021-02-02 06:44:32,2,1,0,
3, 3   0   0 ,TURN,180 Degree Capital Corp.Finance,2021-02-02 06:44:32,3,0,0,
3, 2   0   1 ,PENN,"Penn National Gaming, Inc.Consumer Services",2021-02-02 06:44:32,2,0,1,
3, 2   1   0 ,NKLA,Nikola CorporationCapital Goods,2021-02-02 06:44:32,2,1,0,
3, 0   0   3 ,ET,Energy Transfer L.P.Public Utilities,2021-02-02 06:44:32,0,0,3,
3, 2   1   0 ,CASH,"Meta Financial Group, Inc.Finance",2021-02-02 06:44:32,2,1,0,
3, 1   1   1 ,NVAX,"Novavax, Inc.Health Care",2021-02-02 06:44:32,1,1,1,
3, 2   1   0 ,GOOG,Alphabet Inc.Technology,2021-02-02 06:44:32,2,1,0,
3, 2   1   0 ,CTRM,Castor Maritime Inc.Transportation,2021-02-02 06:44:32,2,1,0,
3, 1   1   1 ,GM,General Motors CompanyCapital Goods,2021-02-02 06:44:32,1,1,1,
3, 2   1   0 ,SNAP,Snap Inc.Technology,2021-02-02 06:44:32,2,1,0,
3, 2   0   1 ,SQ,"Square, Inc.Technology",2021-02-02 06:44:32,2,0,1,
3, 3   0   0 ,CRM,Salesforce.com IncTechnology,2021-02-02 06:44:32,3,0,0,
2077, 708   686   683 ,GME,Gamestop CorporationConsumer Services,2021-02-02 06:44:38,708,686,683,
1037, 501   323   213 ,AMC,"AMC Entertainment Holdings, Inc.Consumer Services",2021-02-02 06:44:38,501,323,213,
206, 99   43   64 ,BB,BlackBerry LimitedTechnology,2021-02-02 06:44:38,99,43,64,
182, 67   59   56 ,NOK,Nokia CorporationTechnology,2021-02-02 06:44:38,67,59,56,
45, 37   8   0 ,AMD,"Advanced Micro Devices, Inc.Technology",2021-02-02 06:44:38,37,8,0,
37, 29   5   3 ,SPCE,"Virgin Galactic Holdings, Inc.Consumer Services",2021-02-02 06:44:38,29,5,3,
36, 24   4   8 ,TSLA,"Tesla, Inc. Capital Goods",2021-02-02 06:44:38,24,4,8,
26, 13   4   9 ,PLTR,Palantir Technologies Inc.Technology,2021-02-02 06:44:38,13,4,9,
26, 19   4   3 ,AAPL,Apple Inc.Technology,2021-02-02 06:44:38,19,4,3,
25, 14   1   10 ,SNDL,Sundial Growers Inc.Consumer Durables,2021-02-02 06:44:38,14,1,10,
24, 6   3   15 ,TD,Toronto Dominion Bank (The)Finance,2021-02-02 06:44:38,6,3,15,
22, 7   13   2 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-02 06:44:38,7,13,2,
22, 11   4   7 ,AMZN,"Amazon.com, Inc.Consumer Services",2021-02-02 06:44:38,11,4,7,
18, 9   4   5 ,BABA,Alibaba Group Holding LimitedMiscellaneous,2021-02-02 06:44:38,9,4,5,
16, 3   10   3 ,SI,Silvergate Capital CorporationFinance,2021-02-02 06:44:38,3,10,3,
14, 3   0   11 ,TRUE,"TrueCar, Inc.Technology",2021-02-02 06:44:38,3,0,11,
14, 0   1   13 ,AI,C3.ai Inc.Technology,2021-02-02 06:44:38,0,1,13,
11, 8   2   1 ,CRSR,"Corsair Gaming, Inc.Technology",2021-02-02 06:44:38,8,2,1,
11, 3   0   8 ,TDA,"Telephone and Data Systems, Inc.Public Utilities",2021-02-02 06:44:38,3,0,8,
10, 4   5   1 ,TLRY,"Tilray, Inc.Consumer Durables",2021-02-02 06:44:38,4,5,1,
10, 5   2   3 ,SEE,Sealed Air CorporationBasic Industries,2021-02-02 06:44:38,5,2,3,
10, 7   2   1 ,CCIV,Churchill Capital Corp IVFinance,2021-02-02 06:44:38,7,2,1,
10, 6   0   4 ,NEW,Puxin LimitedConsumer Services,2021-02-02 06:44:38,6,0,4,
10, 3   5   2 ,PS,"Pluralsight, Inc.Technology",2021-02-02 06:44:38,3,5,2,
9, 6   1   2 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-02 06:44:38,6,1,2,
9, 9   0   0 ,CARE,"Carter Bankshares, Inc.n/a",2021-02-02 06:44:38,9,0,0,
9, 5   3   1 ,STAY,"Extended Stay America, Inc.Consumer Services",2021-02-02 06:44:38,5,3,1,
9, 5   0   4 ,AN,"AutoNation, Inc.Consumer Durables",2021-02-02 06:44:38,5,0,4,
8, 5   1   2 ,ICLN,iShares S&P Global Clean Energy Index Fundn/a,2021-02-02 06:44:38,5,1,2,
8, 1   2   5 ,OLD,The Long-Term Care ETFn/a,2021-02-02 06:44:38,1,2,5,
8, 1   6   1 ,EYES,"Second Sight Medical Products, Inc.Health Care",2021-02-02 06:44:38,1,6,1,
7, 3   0   4 ,TIGR,UP Fintech Holding LimitedFinance,2021-02-02 06:44:38,3,0,4,
7, 3   1   3 ,BBBY,Bed Bath & Beyond Inc.Consumer Services,2021-02-02 06:44:38,3,1,3,
7, 6   1   0 ,DKNG,DraftKings Inc.Consumer Services,2021-02-02 06:44:38,6,1,0,
6, 5   1   0 ,PFE,"Pfizer, Inc.Health Care",2021-02-02 06:44:38,5,1,0,
6, 2   1   3 ,TV,Grupo Televisa S.A.Consumer Services,2021-02-02 06:44:38,2,1,3,
6, 2   3   1 ,BP,BP p.l.c.Energy,2021-02-02 06:44:38,2,3,1,
6, 4   1   1 ,RIDE,Lordstown Motors Corp.Capital Goods,2021-02-02 06:44:38,4,1,1,
6, 1   3   2 ,EVER,"EverQuote, Inc.Technology",2021-02-02 06:44:38,1,3,2,
6, 4   2   0 ,HUGE,FSD Pharma Inc.Health Care,2021-02-02 06:44:38,4,2,0,
6, 5   0   1 ,UPS,"United Parcel Service, Inc.Transportation",2021-02-02 06:44:38,5,0,1,
6, 3   0   3 ,INO,"Inovio Pharmaceuticals, Inc.Health Care",2021-02-02 06:44:38,3,0,3,
6, 4   1   1 ,FUBO,fuboTV Inc.Consumer Services,2021-02-02 06:44:38,4,1,1,
6, 3   1   2 ,SOL,Renesola Ltd.Technology,2021-02-02 06:44:38,3,1,2,
6, 3   2   1 ,MSFT,Microsoft CorporationTechnology,2021-02-02 06:44:38,3,2,1,
5, 1   0   4 ,SJW,SJW GroupPublic Utilities,2021-02-02 06:44:38,1,0,4,
5, 3   0   2 ,MAN,ManpowerGroupTechnology,2021-02-02 06:44:38,3,0,2,
5, 4   0   1 ,NIO,NIO Inc.Capital Goods,2021-02-02 06:44:38,4,0,1,
5, 3   0   2 ,BOOM,DMC Global Inc.Capital Goods,2021-02-02 06:44:38,3,0,2,
5, 3   2   0 ,WELL,Welltower Inc.Consumer Services,2021-02-02 06:44:38,3,2,0,
5, 2   2   1 ,MSM,"MSC Industrial Direct Company, Inc.Capital Goods",2021-02-02 06:44:38,2,2,1,
5, 1   1   3 ,NBA,New Beginnings Acquisition Corp.Finance,2021-02-02 06:44:38,1,1,3,
4, 3   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-02 06:44:38,3,1,0,
4, 2   1   1 ,ONTO,Onto Innovation Inc.Capital Goods,2021-02-02 06:44:38,2,1,1,
4, 4   0   0 ,QQQ,"Invesco QQQ Trust, Series 1n/a",2021-02-02 06:44:38,4,0,0,
4, 3   0   1 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-02-02 06:44:38,3,0,1,
4, 1   0   3 ,STEP,StepStone Group Inc.Finance,2021-02-02 06:44:38,1,0,3,
4, 4   0   0 ,SHIP,Seanergy Maritime Holdings CorpTransportation,2021-02-02 06:44:38,4,0,0,
4, 2   2   0 ,APHA,Aphria Inc.Consumer Durables,2021-02-02 06:44:38,2,2,0,
4, 2   0   2 ,HE,"Hawaiian Electric Industries, Inc.Public Utilities",2021-02-02 06:44:38,2,0,2,
4, 4   0   0 ,XOM,Exxon Mobil CorporationEnergy,2021-02-02 06:44:38,4,0,0,
4, 4   0   0 ,TWO,Two Harbors Investments CorpConsumer Services,2021-02-02 06:44:38,4,0,0,
4, 3   0   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-02 06:44:38,3,0,1,
4, 1   2   1 ,AME,"AMTEK, Inc.Capital Goods",2021-02-02 06:44:38,1,2,1,
4, 2   1   1 ,AG,First Majestic Silver Corp.Basic Industries,2021-02-02 06:44:38,2,1,1,
4, 2   2   0 ,RKT,"Rocket Companies, Inc.Finance",2021-02-02 06:44:38,2,2,0,
4, 3   1   0 ,FB,"Facebook, Inc.Technology",2021-02-02 06:44:38,3,1,0,
4, 2   1   1 ,AAL,"American Airlines Group, Inc.Transportation",2021-02-02 06:44:38,2,1,1,
3, 0   1   2 ,GL,Globe Life Inc.Finance,2021-02-02 06:44:38,0,1,2,
3, 0   2   1 ,FLY,Fly Leasing Limitedn/a,2021-02-02 06:44:38,0,2,1,
3, 1   0   2 ,GEVO,"Gevo, Inc.Basic Industries",2021-02-02 06:44:38,1,0,2,
3, 1   0   2 ,SRNE,"Sorrento Therapeutics, Inc.Health Care",2021-02-02 06:44:38,1,0,2,
3, 1   0   2 ,TSM,Taiwan Semiconductor Manufacturing Company Ltd.Technology,2021-02-02 06:44:38,1,0,2,
3, 1   1   1 ,PLUG,"Plug Power, Inc.Energy",2021-02-02 06:44:38,1,1,1,
3, 0   1   2 ,HEAR,Turtle Beach CorporationCapital Goods,2021-02-02 06:44:38,0,1,2,
3, 3   0   0 ,LMT,Lockheed Martin CorporationCapital Goods,2021-02-02 06:44:38,3,0,0,
3, 3   0   0 ,ZOM,Zomedica Corp.Health Care,2021-02-02 06:44:38,3,0,0,
3, 2   0   1 ,MVIS,"Microvision, Inc.Capital Goods",2021-02-02 06:44:38,2,0,1,
3, 1   1   1 ,CCL,Carnival CorporationConsumer Services,2021-02-02 06:44:38,1,1,1,
3, 0   2   1 ,VXRT,"Vaxart, Inc.Health Care",2021-02-02 06:44:38,0,2,1,
3, 0   2   1 ,SMH,VanEck Vectors Semiconductor ETFn/a,2021-02-02 06:44:38,0,2,1,
3, 2   1   0 ,PRPL,"Purple Innovation, Inc.Consumer Durables",2021-02-02 06:44:38,2,1,0,
3, 3   0   0 ,TURN,180 Degree Capital Corp.Finance,2021-02-02 06:44:38,3,0,0,
3, 2   0   1 ,PENN,"Penn National Gaming, Inc.Consumer Services",2021-02-02 06:44:38,2,0,1,
3, 2   1   0 ,NKLA,Nikola CorporationCapital Goods,2021-02-02 06:44:38,2,1,0,
3, 0   0   3 ,ET,Energy Transfer L.P.Public Utilities,2021-02-02 06:44:38,0,0,3,
3, 2   1   0 ,CASH,"Meta Financial Group, Inc.Finance",2021-02-02 06:44:38,2,1,0,
3, 1   1   1 ,NVAX,"Novavax, Inc.Health Care",2021-02-02 06:44:38,1,1,1,
3, 2   1   0 ,GOOG,Alphabet Inc.Technology,2021-02-02 06:44:38,2,1,0,
3, 2   1   0 ,CTRM,Castor Maritime Inc.Transportation,2021-02-02 06:44:38,2,1,0,
3, 1   1   1 ,GM,General Motors CompanyCapital Goods,2021-02-02 06:44:38,1,1,1,
3, 2   1   0 ,SNAP,Snap Inc.Technology,2021-02-02 06:44:38,2,1,0,
3, 2   0   1 ,SQ,"Square, Inc.Technology",2021-02-02 06:44:38,2,0,1,
3, 3   0   0 ,CRM,Salesforce.com IncTechnology,2021-02-02 06:44:38,3,0,0,
2044, 703   690   651 ,GME,Gamestop CorporationConsumer Services,2021-02-02 07:04:10,703,690,651,
1070, 517   333   220 ,AMC,"AMC Entertainment Holdings, Inc.Consumer Services",2021-02-02 07:04:10,517,333,220,
197, 95   42   60 ,BB,BlackBerry LimitedTechnology,2021-02-02 07:04:10,95,42,60,
174, 65   56   53 ,NOK,Nokia CorporationTechnology,2021-02-02 07:04:10,65,56,53,
42, 34   8   0 ,AMD,"Advanced Micro Devices, Inc.Technology",2021-02-02 07:04:10,34,8,0,
37, 28   5   4 ,SPCE,"Virgin Galactic Holdings, Inc.Consumer Services",2021-02-02 07:04:10,28,5,4,
36, 25   4   7 ,TSLA,"Tesla, Inc. Capital Goods",2021-02-02 07:04:10,25,4,7,
29, 15   4   10 ,SNDL,Sundial Growers Inc.Consumer Durables,2021-02-02 07:04:10,15,4,10,
26, 14   4   8 ,PLTR,Palantir Technologies Inc.Technology,2021-02-02 07:04:10,14,4,8,
26, 6   4   16 ,TD,Toronto Dominion Bank (The)Finance,2021-02-02 07:04:10,6,4,16,
25, 19   3   3 ,AAPL,Apple Inc.Technology,2021-02-02 07:04:10,19,3,3,
23, 8   13   2 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-02 07:04:10,8,13,2,
21, 10   4   7 ,AMZN,"Amazon.com, Inc.Consumer Services",2021-02-02 07:04:10,10,4,7,
18, 9   4   5 ,BABA,Alibaba Group Holding LimitedMiscellaneous,2021-02-02 07:04:10,9,4,5,
16, 3   10   3 ,SI,Silvergate Capital CorporationFinance,2021-02-02 07:04:10,3,10,3,
14, 0   1   13 ,AI,C3.ai Inc.Technology,2021-02-02 07:04:10,0,1,13,
13, 3   0   10 ,TRUE,"TrueCar, Inc.Technology",2021-02-02 07:04:10,3,0,10,
12, 7   2   3 ,SEE,Sealed Air CorporationBasic Industries,2021-02-02 07:04:10,7,2,3,
12, 9   2   1 ,CRSR,"Corsair Gaming, Inc.Technology",2021-02-02 07:04:10,9,2,1,
12, 3   0   9 ,TDA,"Telephone and Data Systems, Inc.Public Utilities",2021-02-02 07:04:10,3,0,9,
10, 5   4   1 ,STAY,"Extended Stay America, Inc.Consumer Services",2021-02-02 07:04:10,5,4,1,
10, 6   0   4 ,NEW,Puxin LimitedConsumer Services,2021-02-02 07:04:10,6,0,4,
10, 3   5   2 ,PS,"Pluralsight, Inc.Technology",2021-02-02 07:04:10,3,5,2,
9, 4   4   1 ,TLRY,"Tilray, Inc.Consumer Durables",2021-02-02 07:04:10,4,4,1,
9, 5   0   4 ,AN,"AutoNation, Inc.Consumer Durables",2021-02-02 07:04:10,5,0,4,
9, 6   2   1 ,CCIV,Churchill Capital Corp IVFinance,2021-02-02 07:04:10,6,2,1,
